PRODUCT_ID,NAME,DESCRIPTION,AVAILABILITY,LINK,DEFAULT_PRICE,SKU,IMAGE_URLS,CATEGORY_NAMES
23280455544,"Van Cleef & Arpels - Vintage Alhambra necklace, 10 motifs - Necklace Woman White gold/Mother-of-Pearl","Van Cleef & Arpels - Vintage Alhambra necklace, 10 motifs - Necklace Woman White gold/Mother-of-Pearl - Faithful to the very first Alhambra® jewel created in 1968, the Vintage Alhambra creations by Van Cleef & Arpels are distinguished by their unique, timeless elegance. Inspired by the clover leaf, these icons of luck are adorned with a border of golden beads. Faithful to the very first Alhambra® jewel created in 1968, the Vintage Alhambra creations by Van Cleef & Arpels are distinguished by their unique, timeless elegance. Inspired by the clover leaf, these icons of luck are adorned with a border of golden beads. Vintage Alhambra necklace, 10 motifs, rhodium plated 18K white gold, white mother-of-pearl.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/jewelry/alhambra/vcarf48500---vintage-alhambra-necklace-10-motifs.html,10200.00,ID_VCARF48500,https://feed-img.madmetrics.com/439/15/VCARF48500.6dfac2f78d3be65c0c1a9b1c2b99f66329b407438ff1fe3caec6eba1acef8dad.png,
23280455545,Van Cleef & Arpels - Vintage Alhambra pendant - Pendant Woman White gold/Mother-of-Pearl,"Van Cleef & Arpels - Vintage Alhambra pendant - Pendant Woman White gold/Mother-of-Pearl - Faithful to the very first Alhambra® jewel created in 1968, the Vintage Alhambra creations by Van Cleef & Arpels are distinguished by their unique, timeless elegance. Inspired by the clover leaf, these icons of luck are adorned with a border of golden beads. Faithful to the very first Alhambra® jewel created in 1968, the Vintage Alhambra creations by Van Cleef & Arpels are distinguished by their unique, timeless elegance. Inspired by the clover leaf, these icons of luck are adorned with a border of golden beads. Vintage Alhambra pendant, rhodium plated 18K white gold, white mother-of-pearl.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/jewelry/alhambra/vcarf48700---vintage-alhambra-pendant.html,3250.00,ID_VCARF48700,https://feed-img.madmetrics.com/439/15/VCARF48700.2530f9aff3866749eb1471e7821d0d749331667d1e69af32aabd6fafafaf2640.png,
23280455546,"Van Cleef & Arpels - Vintage Alhambra long necklace, 20 motifs - Long necklace Woman White gold/Mother-of-Pearl","Van Cleef & Arpels - Vintage Alhambra long necklace, 20 motifs - Long necklace Woman White gold/Mother-of-Pearl - Faithful to the very first Alhambra® jewel created in 1968, the Vintage Alhambra creations by Van Cleef & Arpels are distinguished by their unique, timeless elegance. Inspired by the clover leaf, these icons of luck are adorned with a border of golden beads. Faithful to the very first Alhambra® jewel created in 1968, the Vintage Alhambra creations by Van Cleef & Arpels are distinguished by their unique, timeless elegance. Inspired by the clover leaf, these icons of luck are adorned with a border of golden beads. Vintage Alhambra long necklace, 20 motifs, rhodium plated 18K white gold, white mother-of-pearl.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/jewelry/alhambra/vcarf48800---vintage-alhambra-long-necklace-20-motifs.html,19800.00,ID_VCARF48800,https://feed-img.madmetrics.com/439/15/VCARF48800.e6c1b10bb2d3338448f6918e8d3ba4e719e8e7b80f1e7b91496c74e7553856c9.png,196 | Jewelry > Long Necklace > Alhambra - Jewelry
23280455547,Van Cleef & Arpels - Vintage Alhambra ring - Ring Woman White gold/Diamond/Mother-of-Pearl,"Van Cleef & Arpels - Vintage Alhambra ring - Ring Woman White gold/Diamond/Mother-of-Pearl - Faithful to the very first Alhambra® jewel created in 1968, the Vintage Alhambra creations by Van Cleef & Arpels are distinguished by their unique, timeless elegance. Inspired by the clover leaf, these icons of luck are adorned with a border of golden beads. Faithful to the very first Alhambra® jewel created in 1968, the Vintage Alhambra creations by Van Cleef & Arpels are distinguished by their unique, timeless elegance. Inspired by the clover leaf, these icons of luck are adorned with a border of golden beads. Vintage Alhambra ring, rhodium plated 18K white gold, white mother-of-pearl, round diamond; diamond quality DEF, IF to VVS.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/jewelry/alhambra/vcarf48900---vintage-alhambra-ring.html,4200.00,ID_VCARF48900,https://feed-img.madmetrics.com/439/15/VCARF48900.df733ecd16a06a6cb1c3c2eb9beb3b60917fc42560823406a0925819c24a1b73.png,
23280455548,"Van Cleef & Arpels - Alhambra watch, medium model - Watch Woman White gold/Diamond/Mother-of-Pearl","Van Cleef & Arpels - Alhambra watch, medium model - Watch Woman White gold/Diamond/Mother-of-Pearl - Created in 1968, Van Cleef & Arpels' Alhambra® motif has become a timeless good luck symbol. It is honored in this watch collection with an array of precious materials, colors and cuts compatible with the Alhambra jewelry creations. Alhambra watch, medium model. 30 mm x 30 mm rhodium plated 18K white gold case; rhodium plated 18K white gold bezel, round diamonds; white mother-of-pearl dial; rhodium plated 18K white gold crown; pale pink satin strap; rhodium plated 18K white gold pin buckle; DEF, IF to VVS diamonds; quartz movement",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/watches/alhambra-watches/vcarf52700---alhambra-watch-medium-model.html,19500.00,ID_VCARF52700,https://feed-img.madmetrics.com/439/15/VCARF52700.d662eaa511402750388e6cb27bf5c3c259f4a4861bb3b290cb1ae1dbba8cc032.png,
23280455549,"Van Cleef & Arpels - Alhambra watch, medium model - Watch Woman Yellow Gold/Diamond/Mother-of-Pearl","Van Cleef & Arpels - Alhambra watch, medium model - Watch Woman Yellow Gold/Diamond/Mother-of-Pearl - Created in 1968, Van Cleef & Arpels' Alhambra® motif has become a timeless good luck symbol. It is honored in this watch collection with an array of precious materials, colors and cuts compatible with the Alhambra jewelry creations. Alhambra watch, medium model. 30 mm x 30 mm 18K yellow gold case; 18K yellow gold bezel, round diamonds; white mother-of-pearl dial; 18K yellow gold crown; dark blue satin bracelet; 18K yellow gold pin buckle; DEF, IF to VVS diamonds; quartz movement",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/watches/alhambra-watches/vcarf52800---alhambra-watch-medium-model.html,18400.00,ID_VCARF52800,https://feed-img.madmetrics.com/439/15/VCARF52800.6b814cfaacbf48822dea7a6eb439c03e7d430aac650ec6335f3af0ca9874ed30.png,
23280455550,Van Cleef & Arpels - Sweet Alhambra bracelet - Bracelet Woman Yellow Gold/Mother-of-Pearl,"Van Cleef & Arpels - Sweet Alhambra bracelet - Bracelet Woman Yellow Gold/Mother-of-Pearl - Created in 1968 by Van Cleef & Arpels and inspired by the four-leaf clover, the Alhambra® jewelry collection has established itself as a timeless symbol of luck. Its pure lines and distinctive beaded contour combined with a broad palette of natural materials celebrate the Maison's creativity. Sweet Alhambra bracelet, 18K yellow gold, white mother-of-pearl",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/jewelry/alhambra/vcarf68800---sweet-alhambra-bracelet.html,1540.00,ID_VCARF68800,https://feed-img.madmetrics.com/439/15/VCARF68800.8a07621bfb4e4741fa6677009c0d589c2e0e7149bb563882a1f3854b0879dea8.png,
23280455551,Van Cleef & Arpels - Sweet Butterflies bracelet - Bracelet Woman Yellow Gold/Mother-of-Pearl,"Van Cleef & Arpels - Sweet Butterflies bracelet - Bracelet Woman Yellow Gold/Mother-of-Pearl - Butterflies have always provided Van Cleef & Arpels with an endless source of inspiration, evoking the beauty of nature in movement. Adorned with precious materials, butterfly jewelry creations embody lightness, elegance and femininity. Butterflies have always provided Van Cleef & Arpels with an endless source of inspiration, evoking the beauty of nature in movement. Adorned with precious materials, butterfly jewelry creations embody lightness, elegance and femininity. Sweet Butterflies bracelet, 18K yellow gold, white mother-of-pearl.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/jewelry/fauna/butterfly/vcarf69000---sweet-butterflies-bracelet.html,1540.00,ID_VCARF69000,https://feed-img.madmetrics.com/439/15/VCARF69000.27ffb3c1e68d9c0fa70fe26d4e98a283fca3a23ae403f0acb085443257776428.png,Jewelry > Bracelet > Fauna > Butterflies - Fauna
23280455553,Van Cleef & Arpels - Sweet Alhambra pendant - Pendant Woman Yellow Gold/Mother-of-Pearl,"Van Cleef & Arpels - Sweet Alhambra pendant - Pendant Woman Yellow Gold/Mother-of-Pearl - Created in 1968 by Van Cleef & Arpels and inspired by the four-leaf clover, the Alhambra® jewelry collection has established itself as a timeless symbol of luck. Its pure lines and distinctive beaded contour combined with a broad palette of natural materials celebrate the Maison's creativity. Sweet Alhambra pendant, 18K yellow gold, white mother-of-pearl.",OUT_OF_STOCK,https://www.vancleefarpels.com/us/en/collections/jewelry/alhambra/vcarf69100---sweet-alhambra-pendant.html,1700.00,ID_VCARF69100,https://feed-img.madmetrics.com/439/15/VCARF69100.fe24e96a4b9799d2a5828f2542d840f7a987a2670750780b247e8a288175484e.png,
23280455556,Van Cleef & Arpels - Sweet Butterflies pendant - Pendant Woman Yellow Gold/Mother-of-Pearl,"Van Cleef & Arpels - Sweet Butterflies pendant - Pendant Woman Yellow Gold/Mother-of-Pearl - Butterflies have always provided Van Cleef & Arpels with an endless source of inspiration, evoking the beauty of nature in movement. Adorned with precious materials, butterfly jewelry creations embody lightness, elegance and femininity. Butterflies have always provided Van Cleef & Arpels with an endless source of inspiration, evoking the beauty of nature in movement. Adorned with precious materials, butterfly jewelry creations embody lightness, elegance and femininity. Sweet Butterflies pendant, 18K yellow gold, white mother-of-pearl.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/jewelry/fauna/butterfly/vcarf69300---sweet-butterflies-pendant.html,1700.00,ID_VCARF69300,https://feed-img.madmetrics.com/439/15/VCARF69300.7d058421452ed77b69c76b3424c444a18ee8e626bbd82511b7eca45c7564e547.png,Jewelry > Pendant > Fauna > Butterflies - Fauna
23280455559,Van Cleef & Arpels - Magic Alhambra ring - Ring Woman Yellow Gold/Mother-of-Pearl,"Van Cleef & Arpels - Magic Alhambra ring - Ring Woman Yellow Gold/Mother-of-Pearl - Created in 2006 by Van Cleef & Arpels, the Magic Alhambra® jewelry creations gather different-sized Alhambra motifs, coming together in a joyful dance. Inspired by the clover leaf, their asymmetric designs feature different associations of materials. Created in 2006 by Van Cleef & Arpels, the Magic Alhambra® jewelry creations gather different-sized Alhambra motifs, coming together in a joyful dance. Inspired by the clover leaf, their asymmetric designs feature different associations of materials. Magic Alhambra ring, 18K yellow gold, white mother-of-pearl.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/jewelry/alhambra/vcarf78900---magic-alhambra-ring.html,4250.00,ID_VCARF78900,https://feed-img.madmetrics.com/439/15/VCARF78900.fc1de6ecfb6f2ad8b52050f85b421202d6dfa230623ff21d031c48aad6e81802.png,Jewelry > Ring > Alhambra - Jewelry
23280455561,Van Cleef & Arpels - Sweet Alhambra earstuds - Earstuds Woman White gold/Mother-of-Pearl,"Van Cleef & Arpels - Sweet Alhambra earstuds - Earstuds Woman White gold/Mother-of-Pearl - Created in 1968 by Van Cleef & Arpels and inspired by the four-leaf clover, the Alhambra® jewelry collection has established itself as a timeless symbol of luck. Its pure lines and distinctive beaded contour combined with a broad palette of natural materials celebrate the Maison's creativity. Sweet Alhambra earstuds, rhodium plated 18K white gold, white mother-of-pearl.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/jewelry/alhambra/vcarg12000---sweet-alhambra-earstuds.html,2910.00,ID_VCARG12000,https://feed-img.madmetrics.com/439/15/VCARG12000.23ad92f739dc4f2f48fc5b8d006700ecfe92b97d3b718c0ed081e17319c7ea69.png,
23280455564,Van Cleef & Arpels - Romance solitaire 1.00 ct EVVS2 - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Romance solitaire 1.00 ct EVVS2 - Ring Woman Diamond/Platinum - Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Romance solitaire, platinum, round diamonds, one round 1.00 ct EVVS2 diamond; diamond quality DE, IF to VVS.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg26400---romance-solitaire-100-ct-evvs2.html,25700.00,ID_VCARG26400,https://feed-img.madmetrics.com/439/15/VCARG26400.d03e688e7e585b5ea4915d3feee5feb333b27f92a56dcd20bc3760818b6af5d3.png,
23280455566,Van Cleef & Arpels - Romance solitaire 0.50 ct EVVS2 - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Romance solitaire 0.50 ct EVVS2 - Ring Woman Diamond/Platinum - Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Romance solitaire, platinum, round diamonds, one round 0.50 ct EVVS2 diamond; diamond quality DE, IF to VVS.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg27000---romance-solitaire-050-ct-evvs2.html,10000.00,ID_VCARG27000,https://feed-img.madmetrics.com/439/15/VCARG27000.fc561672659bd170aa8c477de728d741330cc93a400ea540f9461350f9bf0293.png,
23280455568,Van Cleef & Arpels - Romance solitaire 0.50 ct DVVS2 - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Romance solitaire 0.50 ct DVVS2 - Ring Woman Diamond/Platinum - Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Romance solitaire, platinum, round diamonds, one round 0.50 ct DVVS2 diamond; diamond quality DE, IF to VVS.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg27100---romance-solitaire-050-ct-dvvs2.html,11200.00,ID_VCARG27100,https://feed-img.madmetrics.com/439/15/VCARG27100.261636a4661cfcb7b93bc18656f2c5c031b6b3b35690b0903fdb58631b6d9847.png,
23280455571,Van Cleef & Arpels - Romance solitaire 0.30 ct EVVS2 - Ring Woman Platinum,"Van Cleef & Arpels - Romance solitaire 0.30 ct EVVS2 - Ring Woman Platinum - Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Romance solitaire, platinum, round diamonds, one round 0.30 ct EVVS2 diamond; diamond quality DE, IF to VVS",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg27600---romance-solitaire-030-ct-evvs2.html,5800.00,ID_VCARG27600,https://feed-img.madmetrics.com/439/15/VCARG27600.138d05ef5dbaa1998476635811512fce18e8acfb590ea3ca6130d5e7a307120e.png,
23280455573,Van Cleef & Arpels - Romance solitaire 0.30 ct DVVS2 - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Romance solitaire 0.30 ct DVVS2 - Ring Woman Diamond/Platinum - Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Romance solitaire, platinum, round diamonds, one round 0.30 ct DVVS2 diamond; diamond quality DE, IF to VVS.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg27700---romance-solitaire-030-ct-dvvs2.html,6000.00,ID_VCARG27700,https://feed-img.madmetrics.com/439/15/VCARG27700.113264200e64a116cf57c21f7841a21ba0c8fa8042d10c0ea57a6af813dbbaf3.png,
23280455575,Van Cleef & Arpels - Romance solitaire 0.30 ct DIF - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Romance solitaire 0.30 ct DIF - Ring Woman Diamond/Platinum - Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Romance solitaire, platinum, round diamonds, one round 0.30 ct DIF diamond; diamond quality DE, IF to VVS.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg28100---romance-solitaire-030-ct-dif.html,7100.00,ID_VCARG28100,https://feed-img.madmetrics.com/439/15/VCARG28100.50b8dc1de81827207343ee8d3bf35fb1746a60f63b4f2fc9b725f2b77a5bc2e9.png,
23280455577,Van Cleef & Arpels - Romance solitaire 0.70 ct DVVS1 - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Romance solitaire 0.70 ct DVVS1 - Ring Woman Diamond/Platinum - Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Evoking the expression of tender feelings, the sober lines of the Romance collection reflect the purity of love’s bond. Set with diamonds, they showcase the eternal brilliance of a central diamond. Romance solitaire, platinum, round diamonds, one round 0.70 ct DVVS1 diamond; diamond quality DE, IF to VVS.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg28500---romance-solitaire-070-ct-dvvs1.html,16600.00,ID_VCARG28500,https://feed-img.madmetrics.com/439/15/VCARG28500.59ab90f87097974cdec71a072c92b7d6890bb187750cdec3d6517d438f3fe5b1.png,
23280455578,Van Cleef & Arpels - Estelle solitaire 0.50 ct EVVS1 - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Estelle solitaire 0.50 ct EVVS1 - Ring Woman Diamond/Platinum - Van Cleef & Arpels pays tribute to its founder and first female figure, Estelle Arpels, through an eponymous collection. Delicately edged with platinum beads, the solitaire combines the reflections of a mirror-polish finish with the intense brilliance of the diamond. Van Cleef & Arpels pays tribute to its founder and first female figure, Estelle Arpels, through an eponymous collection. Delicately edged with platinum beads, the solitaire combines the reflections of a mirror-polish finish with the intense brilliance of the diamond. Estelle solitaire, platinum, one round 0.50 ct EVVS1 diamond.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg29600---estelle-solitaire-050-ct-evvs1.html,9300.00,ID_VCARG29600,https://feed-img.madmetrics.com/439/15/VCARG29600.61a9728072ff4ed74842b1b7e175b54591be3f16e61fbeedf4f8aaca16835f2d.png,
23280455579,Van Cleef & Arpels - Estelle solitaire 0.50 ct DVVS1 - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Estelle solitaire 0.50 ct DVVS1 - Ring Woman Diamond/Platinum - Van Cleef & Arpels pays tribute to its founder and first female figure, Estelle Arpels, through an eponymous collection. Delicately edged with platinum beads, the solitaire combines the reflections of a mirror-polish finish with the intense brilliance of the diamond. Van Cleef & Arpels pays tribute to its founder and first female figure, Estelle Arpels, through an eponymous collection. Delicately edged with platinum beads, the solitaire combines the reflections of a mirror-polish finish with the intense brilliance of the diamond. Estelle solitaire, platinum, one round 0.50 ct DVVS1 diamond.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg29700---estelle-solitaire-050-ct-dvvs1.html,10300.00,ID_VCARG29700,https://feed-img.madmetrics.com/439/15/VCARG29700.7a0e6433c8f242c76a582a4e91dc759f3aed0042cbc50ed39c60fa02f06efb53.png,
23280455580,Van Cleef & Arpels - Estelle solitaire 0.30 ct EVVS2 - Ring Woman Platinum,"Van Cleef & Arpels - Estelle solitaire 0.30 ct EVVS2 - Ring Woman Platinum - Van Cleef & Arpels pays tribute to its founder and first female figure, Estelle Arpels, through an eponymous collection. Delicately edged with platinum beads, the solitaire combines the reflections of a mirror-polish finish with the intense brilliance of the diamond. Van Cleef & Arpels pays tribute to its founder and first female figure, Estelle Arpels, through an eponymous collection. Delicately edged with platinum beads, the solitaire combines the reflections of a mirror-polish finish with the intense brilliance of the diamond. Estelle solitaire, platinum, one round 0.30 ct EVVS2 diamond.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg30000---estelle-solitaire-030-ct-evvs2.html,4400.00,ID_VCARG30000,https://feed-img.madmetrics.com/439/15/VCARG30000.a4ce57426effc787592a38689e9ca3fcffaf4ba57d91a425ba3c1dbed5294b49.png,
23280455581,Van Cleef & Arpels - Estelle solitaire 0.30 ct EVVS1 - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Estelle solitaire 0.30 ct EVVS1 - Ring Woman Diamond/Platinum - Van Cleef & Arpels pays tribute to its founder and first female figure, Estelle Arpels, through an eponymous collection. Delicately edged with platinum beads, the solitaire combines the reflections of a mirror-polish finish with the intense brilliance of the diamond. Van Cleef & Arpels pays tribute to its founder and first female figure, Estelle Arpels, through an eponymous collection. Delicately edged with platinum beads, the solitaire combines the reflections of a mirror-polish finish with the intense brilliance of the diamond. Estelle solitaire, platinum, one round 0.30 ct EVVS1 diamond.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg30200---estelle-solitaire-030-ct-evvs1.html,4450.00,ID_VCARG30200,https://feed-img.madmetrics.com/439/15/VCARG30200.edcbadcfb0e465cb26db75cc10f3f0beed22a2f8e2c9b08e06918857cc221f3e.png,
23280455583,Van Cleef & Arpels - Estelle solitaire 0.30 ct DVVS1 - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Estelle solitaire 0.30 ct DVVS1 - Ring Woman Diamond/Platinum - Van Cleef & Arpels pays tribute to its founder and first female figure, Estelle Arpels, through an eponymous collection. Delicately edged with platinum beads, the solitaire combines the reflections of a mirror-polish finish with the intense brilliance of the diamond. Van Cleef & Arpels pays tribute to its founder and first female figure, Estelle Arpels, through an eponymous collection. Delicately edged with platinum beads, the solitaire combines the reflections of a mirror-polish finish with the intense brilliance of the diamond. Estelle solitaire, platinum, one round 0.30 ct DVVS1 diamond.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg30300---estelle-solitaire-030-ct-dvvs1.html,4800.00,ID_VCARG30300,https://feed-img.madmetrics.com/439/15/VCARG30300.dddbb5cc85b7eb6e913291a723ac6481495bd3a7e8459990a782e4d5717f6e0b.png,
23280455584,Van Cleef & Arpels - Icône solitaire 0.70 ct EVVS2 - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Icône solitaire 0.70 ct EVVS2 - Ring Woman Diamond/Platinum - The timeless, pure aesthetic of the Icône solitaire accentuates the diamond in all its sparkle. At the center of a glittering halo, a diamond reveals the intensity of its fire, paying homage to Van Cleef & Arpels’ passion for the most beautiful stones. The timeless, pure aesthetic of the Icône solitaire accentuates the diamond in all its sparkle. At the center of a glittering halo, a diamond reveals the intensity of its fire, paying homage to Van Cleef & Arpels’ passion for the most beautiful stones. Icône solitaire, platinum, round diamonds, one round 0.70 ct EVVS2 diamond; diamond quality DE, IF to VVS.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg31800---icone-solitaire-070-ct-evvs2.html,14100.00,ID_VCARG31800,https://feed-img.madmetrics.com/439/15/VCARG31800.35b8e42874683a035e9555490ebe7fb466957d359bd418a8400eb87366e88c5b.png,
23280455585,Van Cleef & Arpels - Icône solitaire 0.70 ct DVVS2 - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Icône solitaire 0.70 ct DVVS2 - Ring Woman Diamond/Platinum - The timeless, pure aesthetic of the Icône solitaire accentuates the diamond in all its sparkle. At the center of a glittering halo, a diamond reveals the intensity of its fire, paying homage to Van Cleef & Arpels’ passion for the most beautiful stones. The timeless, pure aesthetic of the Icône solitaire accentuates the diamond in all its sparkle. At the center of a glittering halo, a diamond reveals the intensity of its fire, paying homage to Van Cleef & Arpels’ passion for the most beautiful stones. Icône solitaire, platinum, round diamonds, one round 0.70 ct DVVS2 diamond; diamond quality DE, IF to VVS.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg31900---icone-solitaire-070-ct-dvvs2.html,15800.00,ID_VCARG31900,https://feed-img.madmetrics.com/439/15/VCARG31900.57f9713b08ae5486646790a3cf416ab49478cdaaa580c731490cf3636ca8da1b.png,
23280455586,Van Cleef & Arpels - Icône solitaire 0.70 ct EVVS1 - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Icône solitaire 0.70 ct EVVS1 - Ring Woman Diamond/Platinum - The timeless, pure aesthetic of the Icône solitaire accentuates the diamond in all its sparkle. At the center of a glittering halo, a diamond reveals the intensity of its fire, paying homage to Van Cleef & Arpels’ passion for the most beautiful stones. The timeless, pure aesthetic of the Icône solitaire accentuates the diamond in all its sparkle. At the center of a glittering halo, a diamond reveals the intensity of its fire, paying homage to Van Cleef & Arpels’ passion for the most beautiful stones. Icône solitaire, platinum, round diamonds, one round 0.70 ct EVVS1 diamond; diamond quality DE, IF to VVS.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg32000---icone-solitaire-070-ct-evvs1.html,15400.00,ID_VCARG32000,https://feed-img.madmetrics.com/439/15/VCARG32000.b29c15320b56881b1adc0f478fcac1ae2ea81ed5aa454a110689b62a3a203520.png,"Engagement rings, wedding bands, solitaire, diamond sets > Wedding Bands - Engagement > Solitaires and engagement rings - Engagement"
23280455587,Van Cleef & Arpels - Icône solitaire 0.70 ct DIF - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Icône solitaire 0.70 ct DIF - Ring Woman Diamond/Platinum - The timeless, pure aesthetic of the Icône solitaire accentuates the diamond in all its sparkle. At the center of a glittering halo, a diamond reveals the intensity of its fire, paying homage to Van Cleef & Arpels’ passion for the most beautiful stones. The timeless, pure aesthetic of the Icône solitaire accentuates the diamond in all its sparkle. At the center of a glittering halo, a diamond reveals the intensity of its fire, paying homage to Van Cleef & Arpels’ passion for the most beautiful stones. Icône solitaire, platinum, round diamonds, one round 0.70 ct DIF diamond; diamond quality DE, IF to VVS.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg32300---icone-solitaire-070-ct-dif.html,20500.00,ID_VCARG32300,https://feed-img.madmetrics.com/439/15/VCARG32300.ccfa0a9c0f752f2bdf01463b8e92b9e62ee402d1752b8132620ccdc84da9ef23.png,
23280455591,Van Cleef & Arpels - Icône solitaire 0.50 ct EVVS2 - Ring Woman Diamond/Platinum,"Van Cleef & Arpels - Icône solitaire 0.50 ct EVVS2 - Ring Woman Diamond/Platinum - The timeless, pure aesthetic of the Icône solitaire accentuates the diamond in all its sparkle. At the center of a glittering halo, a diamond reveals the intensity of its fire, paying homage to Van Cleef & Arpels’ passion for the most beautiful stones. The timeless, pure aesthetic of the Icône solitaire accentuates the diamond in all its sparkle. At the center of a glittering halo, a diamond reveals the intensity of its fire, paying homage to Van Cleef & Arpels’ passion for the most beautiful stones. Icône solitaire, platinum, round diamonds, one round 0.50 ct EVVS2 diamond; diamond quality DE, IF to VVS.",IN_STOCK,https://www.vancleefarpels.com/us/en/collections/engagement/engagement-rings/vcarg32400---icone-solitaire-050-ct-evvs2.html,10200.00,ID_VCARG32400,https://feed-img.madmetrics.com/439/15/VCARG32400.e051461659ddec992a0a3e93d8d0ce890ea6c488d54e514dcca2caa0a858dd0c.png,
